"2024-05-17 11:30:12",5,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.59",3.59
"2024-05-17 11:30:12",6,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","$3.59",3.59
"2024-05-17 11:30:12",7,"diesel","Flyin W","13011 MO-96|Carthage, MO","$3.59",3.59
"2024-05-17 11:30:12",1,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-17 11:30:12",2,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.62",3.62
"2024-05-17 11:30:12",3,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.71",3.71
"2024-05-17 11:30:12",4,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","$3.94",3.94
"2024-05-17 11:30:12",5,"premium","Phillips 66","201 E Central Ave|Carthage, MO","$3.94",3.94
"2024-05-17 11:30:12",6,"premium","Phillips 66","2812 Hazel St|Carthage, MO","$3.97",3.97
"2024-05-18 11:30:11",1,"regular","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-18 11:30:11",2,"regular","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-18 11:30:11",3,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-18 11:30:11",4,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-18 11:30:11",5,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$2.99",2.99
"2024-05-18 11:30:11",6,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.02",3.02
"2024-05-18 11:30:11",7,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.05",3.05
"2024-05-18 11:30:11",8,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.05",3.05
"2024-05-18 11:30:11",9,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.06",3.06
"2024-05-18 11:30:11",10,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.09",3.09
"2024-05-18 11:30:11",1,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-18 11:30:11",2,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-18 11:30:11",3,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.59",3.59
"2024-05-18 11:30:11",4,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.59",3.59
"2024-05-18 11:30:11",5,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.59",3.59
"2024-05-18 11:30:11",6,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","$3.59",3.59
"2024-05-18 11:30:11",7,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","$3.59",3.59
"2024-05-18 11:30:11",1,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-18 11:30:11",2,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.59",3.59
"2024-05-18 11:30:11",3,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.70",3.7
"2024-05-18 11:30:11",4,"premium","Phillips 66","201 E Central Ave|Carthage, MO","$3.93",3.93
"2024-05-18 11:30:11",5,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","$3.94",3.94
"2024-05-18 11:30:11",6,"premium","Phillips 66","2812 Hazel St|Carthage, MO","$3.97",3.97
"2024-05-19 11:30:12",1,"regular","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-19 11:30:12",2,"regular","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-19 11:30:12",3,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-19 11:30:12",4,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-19 11:30:12",5,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$2.98",2.98
"2024-05-19 11:30:12",6,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.02",3.02
"2024-05-19 11:30:12",7,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.02",3.02
"2024-05-19 11:30:12",8,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.02",3.02
"2024-05-19 11:30:12",9,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.06",3.06
"2024-05-19 11:30:12",10,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.09",3.09
"2024-05-19 11:30:12",1,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-19 11:30:12",2,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-19 11:30:12",3,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.59",3.59
"2024-05-19 11:30:12",4,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.59",3.59
"2024-05-19 11:30:12",5,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","$3.59",3.59
"2024-05-19 11:30:12",6,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","$3.59",3.59
"2024-05-19 11:30:12",7,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.59",3.59
"2024-05-19 11:30:12",1,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-19 11:30:12",2,"premium","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-05-19 11:30:12",3,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.58",3.58
"2024-05-19 11:30:12",4,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.67",3.67
"2024-05-19 11:30:12",5,"premium","Phillips 66","201 E Central Ave|Carthage, MO","$3.93",3.93
"2024-05-19 11:30:12",6,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","$3.94",3.94
"2024-05-20 11:30:15",1,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-20 11:30:15",2,"regular","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-20 11:30:15",3,"regular","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-20 11:30:15",4,"regular","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-20 11:30:15",5,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-20 11:30:15",6,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$2.98",2.98
"2024-05-20 11:30:15",7,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.02",3.02
"2024-05-20 11:30:15",8,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.02",3.02
"2024-05-20 11:30:15",9,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.19",3.19
"2024-05-20 11:30:15",10,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.19",3.19
"2024-05-20 11:30:15",1,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-20 11:30:15",2,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-20 11:30:15",3,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-20 11:30:15",4,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.59",3.59
"2024-05-20 11:30:15",5,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.59",3.59
"2024-05-20 11:30:15",6,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","$3.59",3.59
"2024-05-20 11:30:15",7,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","$3.59",3.59
"2024-05-20 11:30:15",1,"premium","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-20 11:30:15",2,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-20 11:30:15",3,"premium","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-05-20 11:30:15",4,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.58",3.58
"2024-05-20 11:30:15",5,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.84",3.84
"2024-05-20 11:30:15",6,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","$3.94",3.94
"2024-05-21 11:30:13",1,"regular","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-21 11:30:13",2,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-21 11:30:13",3,"regular","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-21 11:30:13",4,"regular","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-21 11:30:13",5,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-21 11:30:13",6,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$2.98",2.98
"2024-05-21 11:30:13",7,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.19",3.19
"2024-05-21 11:30:13",8,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.19",3.19
"2024-05-21 11:30:13",9,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.19",3.19
"2024-05-21 11:30:13",10,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.19",3.19
"2024-05-21 11:30:13",1,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-21 11:30:13",2,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-21 11:30:13",3,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-21 11:30:13",4,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-21 11:30:13",5,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.49",3.49
"2024-05-21 11:30:13",6,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.49",3.49
"2024-05-21 11:30:13",7,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","$3.59",3.59
"2024-05-21 11:30:13",1,"premium","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-21 11:30:13",2,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-21 11:30:13",3,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-21 11:30:13",4,"premium","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-05-21 11:30:13",5,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.58",3.58
"2024-05-21 11:30:13",6,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.84",3.84
"2024-05-22 11:30:13",1,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-22 11:30:13",2,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-22 11:30:13",3,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$2.98",2.98
"2024-05-22 11:30:13",4,"regular","The Corner","824 E Fairview Ave|Carthage, MO","$3.02",3.02
"2024-05-22 11:30:13",5,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.19",3.19
"2024-05-22 11:30:13",6,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.19",3.19
"2024-05-22 11:30:13",7,"regular","Flyin W","13011 MO-96|Carthage, MO","$3.19",3.19
"2024-05-22 11:30:13",8,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.19",3.19
"2024-05-22 11:30:13",9,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.19",3.19
"2024-05-22 11:30:13",10,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.19",3.19
"2024-05-22 11:30:13",1,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.49",3.49
"2024-05-22 11:30:13",2,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.49",3.49
"2024-05-22 11:30:13",3,"diesel","Flyin W","13011 MO-96|Carthage, MO","$3.49",3.49
"2024-05-22 11:30:13",4,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","$3.49",3.49
"2024-05-22 11:30:13",5,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","$3.49",3.49
"2024-05-22 11:30:13",6,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.49",3.49
"2024-05-22 11:30:13",7,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","$3.59",3.59
"2024-05-22 11:30:13",1,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-22 11:30:13",2,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-22 11:30:13",3,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.58",3.58
"2024-05-22 11:30:13",4,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.84",3.84
"2024-05-22 11:30:13",5,"premium","Phillips 66","2812 Hazel St|Carthage, MO","$4.07",4.07
"2024-05-22 11:30:13",6,"premium","Phillips 66","201 E Central Ave|Carthage, MO","$4.07",4.07
